,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
20,"Fri, Nov 3, 2006",7:00 pm,New Orleans/Oklahoma City Hornets,100.0,Indiana Pacers,91.0,Box Score,,18165.0,
21,"Fri, Nov 3, 2006",7:30 pm,Seattle SuperSonics,112.0,Los Angeles Lakers,118.0,Box Score,,18997.0,
22,"Fri, Nov 3, 2006",7:00 pm,Charlotte Bobcats,83.0,Memphis Grizzlies,96.0,Box Score,,13787.0,
23,"Fri, Nov 3, 2006",7:30 pm,New Jersey Nets,85.0,Miami Heat,91.0,Box Score,,19600.0,
24,"Fri, Nov 3, 2006",7:00 pm,Philadelphia 76ers,105.0,Orlando Magic,103.0,Box Score,,17451.0,
25,"Fri, Nov 3, 2006",7:00 pm,Utah Jazz,108.0,Phoenix Suns,104.0,Box Score,,18422.0,
26,"Fri, Nov 3, 2006",7:00 pm,Cleveland Cavaliers,88.0,San Antonio Spurs,81.0,Box Score,,18797.0,
27,"Fri, Nov 3, 2006",7:00 pm,Milwaukee Bucks,92.0,Toronto Raptors,109.0,Box Score,,19832.0,
28,"Sat, Nov 4, 2006",7:00 pm,Cleveland Cavaliers,88.0,Charlotte Bobcats,92.0,Box Score,,19147.0,
29,"Sat, Nov 4, 2006",7:30 pm,Memphis Grizzlies,86.0,Detroit Pistons,95.0,Box Score,,22076.0,
30,"Sat, Nov 4, 2006",7:30 pm,Dallas Mavericks,76.0,Houston Rockets,107.0,Box Score,,18245.0,
31,"Sat, Nov 4, 2006",7:30 pm,Phoenix Suns,108.0,Los Angeles Clippers,114.0,Box Score,,18643.0,
32,"Sat, Nov 4, 2006",7:30 pm,Sacramento Kings,91.0,Milwaukee Bucks,104.0,Box Score,,18717.0,
33,"Sat, Nov 4, 2006",7:30 pm,Indiana Pacers,109.0,New York Knicks,95.0,Box Score,,19763.0,
34,"Sat, Nov 4, 2006",7:00 pm,Minnesota Timberwolves,86.0,Portland Trail Blazers,88.0,Box Score,,20113.0,
35,"Sat, Nov 4, 2006",7:00 pm,Golden State Warriors,82.0,Utah Jazz,106.0,Box Score,,18641.0,
36,"Sat, Nov 4, 2006",7:00 pm,Boston Celtics,117.0,Washington Wizards,124.0,Box Score,,20173.0,
37,"Sun, Nov 5, 2006",2:00 pm,Orlando Magic,82.0,Atlanta Hawks,95.0,Box Score,,14896.0,
38,"Sun, Nov 5, 2006",6:00 pm,Houston Rockets,90.0,New Orleans/Oklahoma City Hornets,96.0,Box Score,,18202.0,"at New Orleans, LA"
39,"Sun, Nov 5, 2006",2:00 pm,Miami Heat,98.0,Philadelphia 76ers,107.0,Box Score,,16644.0,
40,"Sun, Nov 5, 2006",6:00 pm,Los Angeles Lakers,101.0,Seattle SuperSonics,117.0,Box Score,,17072.0,
41,"Sun, Nov 5, 2006",1:00 pm,San Antonio Spurs,103.0,Toronto Raptors,94.0,Box Score,,18098.0,
42,"Mon, Nov 6, 2006",7:30 pm,Milwaukee Bucks,85.0,Chicago Bulls,110.0,Box Score,,21715.0,
43,"Mon, Nov 6, 2006",7:30 pm,Golden State Warriors,107.0,Dallas Mavericks,104.0,Box Score,,20093.0,
44,"Mon, Nov 6, 2006",7:30 pm,Portland Trail Blazers,89.0,Los Angeles Clippers,102.0,Box Score,,16153.0,
45,"Mon, Nov 6, 2006",7:30 pm,San Antonio Spurs,105.0,New York Knicks,93.0,Box Score,,18333.0,
46,"Mon, Nov 6, 2006",7:00 pm,Washington Wizards,103.0,Orlando Magic,106.0,Box Score,,15618.0,
47,"Mon, Nov 6, 2006",7:00 pm,Minnesota Timberwolves,81.0,Sacramento Kings,93.0,Box Score,,17317.0,
48,"Mon, Nov 6, 2006",7:00 pm,Detroit Pistons,101.0,Utah Jazz,103.0,Box Score,,18600.0,
49,"Tue, Nov 7, 2006",7:00 pm,Atlanta Hawks,104.0,Cleveland Cavaliers,95.0,Box Score,OT,20562.0,
50,"Tue, Nov 7, 2006",7:00 pm,Philadelphia 76ers,86.0,Indiana Pacers,97.0,Box Score,,15811.0,
51,"Tue, Nov 7, 2006",7:30 pm,Minnesota Timberwolves,88.0,Los Angeles Lakers,95.0,Box Score,,18997.0,
52,"Tue, Nov 7, 2006",7:00 pm,Houston Rockets,86.0,Memphis Grizzlies,80.0,Box Score,,14173.0,
53,"Tue, Nov 7, 2006",7:30 pm,Seattle SuperSonics,87.0,Miami Heat,90.0,Box Score,,19600.0,
54,"Tue, Nov 7, 2006",7:00 pm,Golden State Warriors,93.0,New Orleans/Oklahoma City Hornets,97.0,Box Score,,19164.0,
55,"Wed, Nov 8, 2006",7:30 pm,Charlotte Bobcats,108.0,Boston Celtics,110.0,Box Score,OT,15183.0,
56,"Wed, Nov 8, 2006",7:00 pm,New York Knicks,109.0,Denver Nuggets,107.0,Box Score,,14315.0,
57,"Wed, Nov 8, 2006",7:30 pm,Dallas Mavericks,85.0,Los Angeles Clippers,103.0,Box Score,,18538.0,
58,"Wed, Nov 8, 2006",7:00 pm,Houston Rockets,97.0,Milwaukee Bucks,93.0,Box Score,,16102.0,
59,"Wed, Nov 8, 2006",7:30 pm,Utah Jazz,89.0,New Jersey Nets,96.0,Box Score,,15901.0,
60,"Wed, Nov 8, 2006",7:00 pm,Seattle SuperSonics,87.0,Orlando Magic,88.0,Box Score,,16312.0,
61,"Wed, Nov 8, 2006",7:00 pm,Los Angeles Lakers,90.0,Portland Trail Blazers,101.0,Box Score,,17022.0,
62,"Wed, Nov 8, 2006",7:30 pm,Detroit Pistons,86.0,Sacramento Kings,99.0,Box Score,,17317.0,
63,"Wed, Nov 8, 2006",7:00 pm,Phoenix Suns,106.0,San Antonio Spurs,111.0,Box Score,OT,18797.0,
64,"Wed, Nov 8, 2006",7:00 pm,Philadelphia 76ers,104.0,Toronto Raptors,106.0,Box Score,,15831.0,
65,"Wed, Nov 8, 2006",7:00 pm,Indiana Pacers,91.0,Washington Wizards,117.0,Box Score,,16031.0,
66,"Thu, Nov 9, 2006",8:00 pm,Chicago Bulls,94.0,Cleveland Cavaliers,113.0,Box Score,,19947.0,
67,"Thu, Nov 9, 2006",7:30 pm,New Orleans/Oklahoma City Hornets,116.0,Golden State Warriors,121.0,Box Score,,16927.0,
68,"Thu, Nov 9, 2006",8:30 pm,Dallas Mavericks,119.0,Phoenix Suns,112.0,Box Score,,18422.0,
69,"Fri, Nov 10, 2006",7:30 pm,Utah Jazz,107.0,Boston Celtics,100.0,Box Score,,18624.0,
70,"Fri, Nov 10, 2006",7:00 pm,Seattle SuperSonics,99.0,Charlotte Bobcats,85.0,Box Score,,13515.0,
71,"Fri, Nov 10, 2006",7:30 pm,New York Knicks,94.0,Houston Rockets,103.0,Box Score,,18109.0,
72,"Fri, Nov 10, 2006",7:00 pm,Orlando Magic,83.0,Indiana Pacers,93.0,Box Score,,18165.0,
73,"Fri, Nov 10, 2006",7:30 pm,Detroit Pistons,97.0,Los Angeles Lakers,83.0,Box Score,,18997.0,
74,"Fri, Nov 10, 2006",8:00 pm,Miami Heat,113.0,New Jersey Nets,106.0,Box Score,,20032.0,
75,"Fri, Nov 10, 2006",7:00 pm,Denver Nuggets,108.0,Philadelphia 76ers,101.0,Box Score,,16374.0,
76,"Fri, Nov 10, 2006",7:00 pm,New Orleans/Oklahoma City Hornets,91.0,Portland Trail Blazers,92.0,Box Score,,14122.0,
77,"Fri, Nov 10, 2006",7:00 pm,Atlanta Hawks,111.0,Toronto Raptors,102.0,Box Score,,14680.0,
78,"Fri, Nov 10, 2006",7:00 pm,Milwaukee Bucks,111.0,Washington Wizards,116.0,Box Score,,19554.0,
79,"Sat, Nov 11, 2006",7:00 pm,Seattle SuperSonics,113.0,Atlanta Hawks,112.0,Box Score,OT,19309.0,
80,"Sat, Nov 11, 2006",7:30 pm,Indiana Pacers,80.0,Chicago Bulls,89.0,Box Score,,22555.0,
81,"Sat, Nov 11, 2006",7:30 pm,Boston Celtics,93.0,Cleveland Cavaliers,94.0,Box Score,,20562.0,
82,"Sat, Nov 11, 2006",7:30 pm,Detroit Pistons,79.0,Golden State Warriors,111.0,Box Score,,18508.0,
83,"Sat, Nov 11, 2006",7:30 pm,Utah Jazz,113.0,Milwaukee Bucks,111.0,Box Score,,16019.0,
84,"Sat, Nov 11, 2006",7:00 pm,Orlando Magic,109.0,Minnesota Timberwolves,98.0,Box Score,,18229.0,
85,"Sat, Nov 11, 2006",7:00 pm,Memphis Grizzlies,87.0,Phoenix Suns,96.0,Box Score,,18422.0,
86,"Sat, Nov 11, 2006",7:00 pm,New York Knicks,92.0,San Antonio Spurs,100.0,Box Score,,18797.0,
87,"Sun, Nov 12, 2006",6:00 pm,Denver Nuggets,108.0,Charlotte Bobcats,101.0,Box Score,,13203.0,
88,"Sun, Nov 12, 2006",12:30 pm,New Orleans/Oklahoma City Hornets,76.0,Los Angeles Clippers,92.0,Box Score,,18273.0,
89,"Sun, Nov 12, 2006",6:30 pm,Memphis Grizzlies,81.0,Los Angeles Lakers,91.0,Box Score,,18997.0,
90,"Sun, Nov 12, 2006",8:00 pm,Houston Rockets,94.0,Miami Heat,72.0,Box Score,,19600.0,
91,"Sun, Nov 12, 2006",6:00 pm,Dallas Mavericks,103.0,Portland Trail Blazers,96.0,Box Score,,15005.0,
92,"Sun, Nov 12, 2006",6:00 pm,Toronto Raptors,92.0,Sacramento Kings,107.0,Box Score,,17317.0,
93,"Sun, Nov 12, 2006",6:00 pm,New Jersey Nets,105.0,Washington Wizards,93.0,Box Score,OT,15303.0,
94,"Mon, Nov 13, 2006",7:30 pm,Orlando Magic,92.0,Boston Celtics,89.0,Box Score,,14379.0,
95,"Mon, Nov 13, 2006",7:30 pm,Seattle SuperSonics,119.0,New Jersey Nets,113.0,Box Score,,14392.0,
96,"Mon, Nov 13, 2006",7:30 pm,Cleveland Cavaliers,102.0,New York Knicks,96.0,Box Score,,18468.0,
97,"Tue, Nov 14, 2006",7:00 pm,Milwaukee Bucks,103.0,Atlanta Hawks,101.0,Box Score,,14265.0,
98,"Tue, Nov 14, 2006",7:30 pm,Chicago Bulls,99.0,Dallas Mavericks,111.0,Box Score,,20274.0,
99,"Tue, Nov 14, 2006",7:30 pm,Toronto Raptors,99.0,Golden State Warriors,110.0,Box Score,,16182.0,
100,"Tue, Nov 14, 2006",7:30 pm,San Antonio Spurs,92.0,Houston Rockets,84.0,Box Score,,18289.0,
101,"Tue, Nov 14, 2006",7:30 pm,Denver Nuggets,112.0,Miami Heat,105.0,Box Score,,19600.0,
102,"Tue, Nov 14, 2006",7:00 pm,Portland Trail Blazers,89.0,Minnesota Timberwolves,101.0,Box Score,,15761.0,
103,"Tue, Nov 14, 2006",7:00 pm,Charlotte Bobcats,85.0,New Orleans/Oklahoma City Hornets,94.0,Box Score,,16623.0,
104,"Tue, Nov 14, 2006",7:00 pm,Los Angeles Clippers,90.0,Utah Jazz,112.0,Box Score,,16852.0,
105,"Wed, Nov 15, 2006",7:30 pm,Indiana Pacers,88.0,Boston Celtics,114.0,Box Score,,14033.0,
106,"Wed, Nov 15, 2006",7:00 pm,Portland Trail Blazers,87.0,Cleveland Cavaliers,100.0,Box Score,,20096.0,
107,"Wed, Nov 15, 2006",7:30 pm,New Orleans/Oklahoma City Hornets,100.0,Detroit Pistons,99.0,Box Score,,22076.0,
108,"Wed, Nov 15, 2006",7:30 pm,Milwaukee Bucks,87.0,New Jersey Nets,100.0,Box Score,,16603.0,
109,"Wed, Nov 15, 2006",7:30 pm,Washington Wizards,82.0,New York Knicks,102.0,Box Score,,14836.0,
110,"Wed, Nov 15, 2006",7:00 pm,Denver Nuggets,99.0,Orlando Magic,108.0,Box Score,,15463.0,
111,"Wed, Nov 15, 2006",6:00 pm,Memphis Grizzlies,111.0,Sacramento Kings,115.0,Box Score,,17317.0,
112,"Wed, Nov 15, 2006",7:00 pm,Charlotte Bobcats,95.0,San Antonio Spurs,92.0,Box Score,OT,18797.0,
113,"Wed, Nov 15, 2006",7:00 pm,Philadelphia 76ers,96.0,Seattle SuperSonics,90.0,Box Score,,14936.0,
114,"Thu, Nov 16, 2006",7:30 pm,Sacramento Kings,105.0,Golden State Warriors,117.0,Box Score,,17821.0,
115,"Thu, Nov 16, 2006",7:00 pm,Chicago Bulls,100.0,Houston Rockets,101.0,Box Score,,16764.0,
116,"Fri, Nov 17, 2006",7:30 pm,Portland Trail Blazers,90.0,Boston Celtics,118.0,Box Score,,17124.0,
117,"Fri, Nov 17, 2006",7:30 pm,Minnesota Timberwolves,76.0,Cleveland Cavaliers,92.0,Box Score,,20562.0,
118,"Fri, Nov 17, 2006",8:00 pm,Washington Wizards,91.0,Detroit Pistons,100.0,Box Score,,22076.0,
119,"Fri, Nov 17, 2006",7:00 pm,New Jersey Nets,100.0,Indiana Pacers,91.0,Box Score,,18165.0,
120,"Fri, Nov 17, 2006",7:30 pm,Toronto Raptors,100.0,Los Angeles Lakers,107.0,Box Score,,18997.0,
121,"Fri, Nov 17, 2006",7:00 pm,Dallas Mavericks,115.0,Memphis Grizzlies,103.0,Box Score,,16727.0,
122,"Fri, Nov 17, 2006",7:30 pm,New York Knicks,100.0,Miami Heat,76.0,Box Score,,19600.0,
123,"Fri, Nov 17, 2006",8:30 pm,Philadelphia 76ers,94.0,Phoenix Suns,106.0,Box Score,,18422.0,
124,"Fri, Nov 17, 2006",7:00 pm,Chicago Bulls,83.0,San Antonio Spurs,100.0,Box Score,,18797.0,
125,"Fri, Nov 17, 2006",7:30 pm,Utah Jazz,118.0,Seattle SuperSonics,109.0,Box Score,,15513.0,
126,"Sat, Nov 18, 2006",7:00 pm,Miami Heat,93.0,Atlanta Hawks,88.0,Box Score,OT,19744.0,
127,"Sat, Nov 18, 2006",7:30 pm,Memphis Grizzlies,84.0,Dallas Mavericks,89.0,Box Score,,20535.0,
128,"Sat, Nov 18, 2006",7:00 pm,Toronto Raptors,109.0,Denver Nuggets,117.0,Box Score,,15531.0,
129,"Sat, Nov 18, 2006",7:30 pm,Houston Rockets,92.0,Detroit Pistons,104.0,Box Score,,22076.0,
130,"Sat, Nov 18, 2006",7:30 pm,Seattle SuperSonics,95.0,Golden State Warriors,107.0,Box Score,,17205.0,
131,"Sat, Nov 18, 2006",7:30 pm,Philadelphia 76ers,97.0,Los Angeles Clippers,103.0,Box Score,OT,18470.0,
132,"Sat, Nov 18, 2006",7:30 pm,Indiana Pacers,102.0,Milwaukee Bucks,100.0,Box Score,,16165.0,
133,"Sat, Nov 18, 2006",7:00 pm,New Orleans/Oklahoma City Hornets,99.0,Minnesota Timberwolves,96.0,Box Score,,16151.0,
134,"Sat, Nov 18, 2006",7:30 pm,Portland Trail Blazers,86.0,New Jersey Nets,68.0,Box Score,,16004.0,
135,"Sat, Nov 18, 2006",7:30 pm,Boston Celtics,122.0,New York Knicks,118.0,Box Score,,18118.0,
136,"Sat, Nov 18, 2006",7:00 pm,Charlotte Bobcats,83.0,Orlando Magic,97.0,Box Score,,17451.0,
137,"Sat, Nov 18, 2006",7:00 pm,Phoenix Suns,117.0,Utah Jazz,120.0,Box Score,OT,19911.0,
138,"Sat, Nov 18, 2006",7:00 pm,Cleveland Cavaliers,99.0,Washington Wizards,111.0,Box Score,,20173.0,
139,"Sun, Nov 19, 2006",5:00 pm,Chicago Bulls,72.0,Los Angeles Lakers,82.0,Box Score,,18997.0,
140,"Sun, Nov 19, 2006",6:00 pm,San Antonio Spurs,108.0,Sacramento Kings,99.0,Box Score,,17317.0,
141,"Mon, Nov 20, 2006",7:00 pm,Dallas Mavericks,93.0,Charlotte Bobcats,85.0,Box Score,,13237.0,
142,"Mon, Nov 20, 2006",7:30 pm,Phoenix Suns,113.0,Golden State Warriors,110.0,Box Score,,18078.0,
143,"Mon, Nov 20, 2006",7:00 pm,Orlando Magic,86.0,Memphis Grizzlies,95.0,Box Score,,13147.0,
144,"Mon, Nov 20, 2006",7:30 pm,Houston Rockets,97.0,New York Knicks,90.0,Box Score,,17533.0,
145,"Mon, Nov 20, 2006",7:00 pm,San Antonio Spurs,107.0,Portland Trail Blazers,98.0,Box Score,,14163.0,
146,"Mon, Nov 20, 2006",7:00 pm,New Jersey Nets,87.0,Seattle SuperSonics,99.0,Box Score,,14621.0,
147,"Mon, Nov 20, 2006",7:00 pm,Toronto Raptors,96.0,Utah Jazz,101.0,Box Score,,18881.0,
148,"Tue, Nov 21, 2006",7:00 pm,Memphis Grizzlies,94.0,Cleveland Cavaliers,97.0,Box Score,,20562.0,
149,"Tue, Nov 21, 2006",7:30 pm,Washington Wizards,80.0,Dallas Mavericks,107.0,Box Score,,20080.0,
150,"Tue, Nov 21, 2006",7:00 pm,Chicago Bulls,109.0,Denver Nuggets,113.0,Box Score,,16172.0,
151,"Tue, Nov 21, 2006",7:00 pm,Milwaukee Bucks,88.0,Indiana Pacers,93.0,Box Score,,17235.0,
152,"Tue, Nov 21, 2006",7:30 pm,Los Angeles Clippers,101.0,Los Angeles Lakers,105.0,Box Score,,18997.0,
153,"Tue, Nov 21, 2006",7:00 pm,Miami Heat,86.0,New Orleans/Oklahoma City Hornets,101.0,Box Score,,19329.0,
154,"Tue, Nov 21, 2006",7:00 pm,Detroit Pistons,97.0,Philadelphia 76ers,87.0,Box Score,,13567.0,
155,"Wed, Nov 22, 2006",7:00 pm,Boston Celtics,83.0,Charlotte Bobcats,92.0,Box Score,,14129.0,
156,"Wed, Nov 22, 2006",7:30 pm,Atlanta Hawks,98.0,Detroit Pistons,103.0,Box Score,,22076.0,
157,"Wed, Nov 22, 2006",7:30 pm,Denver Nuggets,115.0,Golden State Warriors,112.0,Box Score,,17505.0,
158,"Wed, Nov 22, 2006",7:30 pm,Washington Wizards,82.0,Houston Rockets,86.0,Box Score,,15300.0,
159,"Wed, Nov 22, 2006",7:30 pm,Seattle SuperSonics,95.0,Los Angeles Clippers,85.0,Box Score,,16290.0,
160,"Wed, Nov 22, 2006",7:00 pm,Philadelphia 76ers,94.0,Milwaukee Bucks,98.0,Box Score,,15936.0,
161,"Wed, Nov 22, 2006",7:00 pm,New York Knicks,89.0,Minnesota Timberwolves,107.0,Box Score,,15991.0,
162,"Wed, Nov 22, 2006",7:00 pm,Indiana Pacers,91.0,Orlando Magic,96.0,Box Score,,17451.0,
163,"Wed, Nov 22, 2006",7:00 pm,New Orleans/Oklahoma City Hornets,83.0,Phoenix Suns,92.0,Box Score,,18422.0,
164,"Wed, Nov 22, 2006",7:00 pm,New Jersey Nets,97.0,Portland Trail Blazers,100.0,Box Score,,13340.0,
165,"Wed, Nov 22, 2006",7:00 pm,Utah Jazz,110.0,Sacramento Kings,101.0,Box Score,,17317.0,
166,"Wed, Nov 22, 2006",6:30 pm,Miami Heat,86.0,San Antonio Spurs,106.0,Box Score,,18797.0,
167,"Wed, Nov 22, 2006",7:00 pm,Cleveland Cavaliers,87.0,Toronto Raptors,95.0,Box Score,,19800.0,
168,"Fri, Nov 24, 2006",7:30 pm,Toronto Raptors,93.0,Atlanta Hawks,97.0,Box Score,,16630.0,
169,"Fri, Nov 24, 2006",7:30 pm,New York Knicks,101.0,Boston Celtics,77.0,Box Score,,18624.0,
170,"Fri, Nov 24, 2006",7:00 pm,Golden State Warriors,129.0,Denver Nuggets,140.0,Box Score,,16234.0,
171,"Fri, Nov 24, 2006",8:00 pm,Charlotte Bobcats,95.0,Detroit Pistons,104.0,Box Score,,22076.0,
172,"Fri, Nov 24, 2006",8:00 pm,Cleveland Cavaliers,87.0,Indiana Pacers,97.0,Box Score,,18165.0,
173,"Fri, Nov 24, 2006",7:00 pm,Washington Wizards,80.0,Memphis Grizzlies,95.0,Box Score,,15067.0,
174,"Fri, Nov 24, 2006",7:30 pm,Orlando Magic,107.0,Miami Heat,104.0,Box Score,,19600.0,
175,"Fri, Nov 24, 2006",7:00 pm,Minnesota Timberwolves,86.0,New Orleans/Oklahoma City Hornets,79.0,Box Score,,18258.0,
176,"Fri, Nov 24, 2006",7:30 pm,Chicago Bulls,108.0,Philadelphia 76ers,123.0,Box Score,,16795.0,
177,"Fri, Nov 24, 2006",8:30 pm,New Jersey Nets,93.0,Phoenix Suns,99.0,Box Score,,18422.0,
178,"Fri, Nov 24, 2006",7:00 pm,Dallas Mavericks,95.0,San Antonio Spurs,92.0,Box Score,,18797.0,
179,"Fri, Nov 24, 2006",7:30 pm,Sacramento Kings,109.0,Seattle SuperSonics,100.0,Box Score,,16757.0,
180,"Fri, Nov 24, 2006",7:00 pm,Los Angeles Lakers,108.0,Utah Jazz,114.0,Box Score,,19911.0,
181,"Sat, Nov 25, 2006",7:00 pm,Miami Heat,102.0,Charlotte Bobcats,93.0,Box Score,,19403.0,
182,"Sat, Nov 25, 2006",7:30 pm,Philadelphia 76ers,95.0,Cleveland Cavaliers,108.0,Box Score,,20562.0,
183,"Sat, Nov 25, 2006",7:30 pm,New Orleans/Oklahoma City Hornets,73.0,Dallas Mavericks,85.0,Box Score,,20315.0,
184,"Sat, Nov 25, 2006",7:30 pm,Utah Jazz,78.0,Golden State Warriors,91.0,Box Score,,17711.0,
185,"Sat, Nov 25, 2006",7:30 pm,Memphis Grizzlies,76.0,Houston Rockets,85.0,Box Score,,16707.0,
186,"Sat, Nov 25, 2006",8:00 pm,Boston Celtics,111.0,Milwaukee Bucks,98.0,Box Score,,16592.0,
187,"Sat, Nov 25, 2006",7:00 pm,Los Angeles Clippers,96.0,Minnesota Timberwolves,104.0,Box Score,,15379.0,
188,"Sat, Nov 25, 2006",7:30 pm,Chicago Bulls,106.0,New York Knicks,95.0,Box Score,,19763.0,
189,"Sat, Nov 25, 2006",7:00 pm,Atlanta Hawks,79.0,Orlando Magic,98.0,Box Score,,17451.0,
190,"Sat, Nov 25, 2006",7:00 pm,Portland Trail Blazers,85.0,Sacramento Kings,105.0,Box Score,,17317.0,
191,"Sat, Nov 25, 2006",7:00 pm,Detroit Pistons,115.0,Washington Wizards,111.0,Box Score,,20173.0,
192,"Sun, Nov 26, 2006",6:00 pm,Los Angeles Clippers,88.0,Denver Nuggets,103.0,Box Score,,14236.0,
193,"Sun, Nov 26, 2006",6:30 pm,New Jersey Nets,93.0,Los Angeles Lakers,99.0,Box Score,,18997.0,
194,"Sun, Nov 26, 2006",6:00 pm,Phoenix Suns,119.0,Portland Trail Blazers,101.0,Box Score,,17610.0,
195,"Sun, Nov 26, 2006",6:00 pm,San Antonio Spurs,98.0,Seattle SuperSonics,78.0,Box Score,,15483.0,
196,"Sun, Nov 26, 2006",1:00 pm,Indiana Pacers,83.0,Toronto Raptors,92.0,Box Score,,18075.0,
197,"Mon, Nov 27, 2006",7:30 pm,Minnesota Timberwolves,87.0,Dallas Mavericks,93.0,Box Score,,19939.0,
198,"Mon, Nov 27, 2006",7:30 pm,San Antonio Spurs,102.0,Golden State Warriors,111.0,Box Score,,17078.0,
199,"Mon, Nov 27, 2006",7:30 pm,Philadelphia 76ers,91.0,Miami Heat,103.0,Box Score,,19600.0,
200,"Mon, Nov 27, 2006",7:00 pm,Orlando Magic,88.0,Utah Jazz,75.0,Box Score,,16889.0,
201,"Tue, Nov 28, 2006",7:30 pm,New York Knicks,85.0,Chicago Bulls,102.0,Box Score,,22272.0,
202,"Tue, Nov 28, 2006",7:00 pm,Memphis Grizzlies,108.0,Denver Nuggets,96.0,Box Score,,12435.0,
203,"Tue, Nov 28, 2006",7:30 pm,Minnesota Timberwolves,75.0,Houston Rockets,82.0,Box Score,,12709.0,
204,"Tue, Nov 28, 2006",7:30 pm,Milwaukee Bucks,109.0,Los Angeles Lakers,105.0,Box Score,,18997.0,
205,"Tue, Nov 28, 2006",7:30 pm,Charlotte Bobcats,96.0,New Jersey Nets,92.0,Box Score,,14531.0,
206,"Tue, Nov 28, 2006",7:00 pm,Toronto Raptors,94.0,New Orleans/Oklahoma City Hornets,77.0,Box Score,,15647.0,
207,"Tue, Nov 28, 2006",7:00 pm,Indiana Pacers,105.0,Portland Trail Blazers,97.0,Box Score,,12714.0,
208,"Tue, Nov 28, 2006",7:00 pm,Los Angeles Clippers,80.0,Sacramento Kings,93.0,Box Score,,17317.0,
209,"Tue, Nov 28, 2006",7:00 pm,Atlanta Hawks,95.0,Washington Wizards,96.0,Box Score,,14403.0,
210,"Wed, Nov 29, 2006",7:00 pm,Charlotte Bobcats,90.0,Atlanta Hawks,99.0,Box Score,,13296.0,
211,"Wed, Nov 29, 2006",7:30 pm,New Jersey Nets,106.0,Boston Celtics,103.0,Box Score,,16042.0,
212,"Wed, Nov 29, 2006",7:00 pm,New York Knicks,101.0,Cleveland Cavaliers,98.0,Box Score,,20192.0,
213,"Wed, Nov 29, 2006",7:30 pm,Toronto Raptors,98.0,Dallas Mavericks,117.0,Box Score,,19975.0,
214,"Wed, Nov 29, 2006",7:30 pm,Indiana Pacers,108.0,Golden State Warriors,106.0,Box Score,,17284.0,
